Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
AASDHPPT	60496	1204.5312	1436.8323	1798.5813	1888.2837	1448.4933	1947.6038	1652.5842	2192.6932	1669.857	2402.8745	1948.5685	1398.8557	1625.6781	1258.1545	1441.1117	1699.1004	1425.6791	2360.801	2897.5876	1702.3525	1911.6434	1730.2114	883.3333	1607.9114	1737.1835	2067.0411	2092.5079	2004.8708	1473.3573	1603.7756	2169.5357	1764.2187	1868.0016	1689.2151	1934.5124	1741.6265	1866.1922	1979.4446	1892.0933	2362.0942	1645.8824	1639.8273	3079.282	1890.0194	1411.0128	1841.9639	1092.9103	2515.5417	1253.3098	816.2856	2205.4339	1008.0107	941.3138	1279.2635	2017.4984	1611.6333	1620.799	1726.9872	2258.2256	1817.8074	884.9034
AASDH	132949	362.0726	294.3409	301.0381	209.3397	310.1753	352.7157	317.1273	424.5567	396.915	341.744	417.0027	369.5356	349.3671	330.6316	372.4792	534.7947	374.5902	453.6856	163.4046	286.7343	225.3665	238.707	199.4253	216.6125	315.8576	534.5735	259.704	339.8768	473.3749	282.5219	345.8529	220.8724	370.4993	373.3248	451.7208	290.8855	391.9336	430.22	301.918	399.5605	418.2502	332.7717	404.9123	390.0194	357.9154	290.7557	250.7823	170.5151	290.5056	197.5898	373.828	352.0249	276.8328	195.4609	273.4932	284.3441	358.0034	292.7541	394.8035	60.9597	81.9866
AASS	10157	955.3178	1769.1511	519.7232	485.5247	315.7231	661.9808	842.0416	629.9766	1491.3934	1301.6336	1356.1828	3295.6037	1401.4467	968.1859	1049.6526	516.1824	1347.3908	613.2084	367.7742	867.7189	621.5479	578.5329	489.0805	1058.0688	1024.8729	698.4907	560.0062	1031.0796	1033.7749	1447.9614	1714.6583	717.8355	1574.6219	1652.8398	1941.6826	1126.9525	1210.4389	715.4706	901.3385	626.0246	1346.5362	822.2409	1724.2617	1150.1938	1749.7542	1388.1857	888.3134	829.4849	1614.9288	1206.3586	2060.2434	1056.0748	885.044	528.9486	883.3441	376.8688	1176.5558	492.784	731.3054	1666.5065	774.1427
AATF	26574	1612.7544	1167.7019	1220.4152	2346.1051	1515.0675	1453.2177	1066.3708	866.5105	909.7203	1172.4826	662.6344	1226.9969	940.3255	1502.2831	1521.776	1897.6321	1772.6588	1723.7324	584.8885	1184.1413	887.4872	1285.1223	2355.1724	1276.0143	1060.3791	1632.5026	867.4363	1443.904	1049.9167	1100.922	1450.7042	1362.2308	938.027	1079.1321	1270.5545	1131.5262	1014.9466	1038.947	1157.9964	1607.5234	1085.7817	1173.1255	1036.2801	973.8372	1424.2871	1273.1109	1306.5717	1497.7798	2235.7836	1631.3928	1190.9037	1582.9996	1935.4839	1084.2983	1259.5593	1140.0094	1163.8735	1453.6753	1531.052	2317.2925	3373.2755
LOC100292717	9625	550.8706	843.8613	1168.3945	776.7092	817.047	1607.5034	1908.0089	494.1452	737.551	4030.2017	1052.7554	323.4675	799.4177	1939.0746	2452.0352	708.0964	489.767	1075.0746	2987.2553	1063.8858	2576.8258	755.2632	1266.3793	658.612	4777.35	961.9902	1685.8418	697.418	1160.3018	1455.8302	1086.3798	2332.9652	2098.1127	823.2291	1414.9857	1457.0572	973.8173	906.1522	2378.6174	1616.7305	2227.3649	1556.0236	1031.7674	1266.3469	1715.1622	4649.3556	6012.0384	1888.4636	890.6821	2714.2087	1237.5065	1469.9599	1005.2786	2352.478	388.8529	1497.3653	428.2997	1020.7134	572.8771	1670.749	873.8668
NPD009	18	15433.1865	13844.7205	8422.8374	7552.8607	9844.9124	15769.6029	12966.7137	27369.3543	14278.2034	22575.0441	15416.3306	23624.5201	8614.4665	11103.9625	4330.4525	3189.3289	16718.3485	21089.7316	10140.1912	17393.0853	10732.015	8892.2503	4547.1264	9593.6016	8997.5035	4780.9758	17147.5943	15458.343	14733.5731	8293.0038	11869.0662	12278.2993	7684.1119	9038.2897	10275.8126	8874.7512	9561.5658	18091.2369	15071.6158	14207.3701	14006.1668	10155.0126	10877.6586	18648.2558	3485.2507	11974.3	4746.3041	10593.6945	7174.8834	11795.6811	8463.5947	9734.7575	11664.5161	6817.0449	16998.7038	13139.6333	7408.2797	12949.5999	19794.3599	4670.0076	3162.0024
PRO2543	10349	0.4196	2.4155	0.346	0.3261	1.0087	1.4605	3.6312	0.3346	2.5918	3.988	1.6801	8.4211	3.9783	1.2932	1.0168	12.8218	6.7334	0.3409	13.655	1.1274	6.1371	1.2433	2.2989	1.9995	9.6163	2.808	4.6486	3.2712	2.8073	2.0622	1.0433	9.3871	19.387	3.1908	4.3021	2.2868	4.2705	1.4425	6.6234	6.0329	6.2581	2.9486	0.8205	2.4225	4.4248	6.5209	14.2441	7.5488	3.0261	1.9641	3.5907	4.0053	2.9326	12.0426	9.3973	1.1283	1.0871	0.7478	0.9506	2.4713	1.9708
ABCA11P	79963	77.5708	63.8578	79.3702	128.0657	40.4791	187.3592	101.7591	119.642	217.7923	114.6468	142.1774	342.7616	156.5787	88.0204	173.2113	56.6022	78.0438	258.3724	152.3077	131.8828	90.6035	84.9938	59.6667	146.8999	75.4027	305.0404	177.0264	64.0597	139.7035	90.2568	121.8675	106.836	125.1077	155.7243	134.0392	165.2879	98.6951	154.6917	131.1936	88.4556	107.9941	98.8458	138.2814	243.6967	117.3107	170.3529	126.2242	148.1394	84.4181	112.2334	152.2402	95.9502	39.6774	83.0431	237.197	45.7471	194.9235	99.8542	170.0032	153.2725	185.065
ICR5	26154	5.8737	7.9365	3.1142	1.9564	0	10.9539	2.8243	3.011	6.2944	15.6454	5.3763	10.8978	7.2333	5.1729	1.3557	1.6544	1.4176	18.7473	5.462	4.5096	2.0457	1.6577	12.6437	6.665	2.9589	3.51	3.7189	2.2898	2.4564	3.5352	4.6948	6.074	2.677	3.829	2.3901	2.7442	1.898	2.885	3.8637	3.7125	45.8928	5.8972	2.4615	1.4535	3.4415	3.4522	1.7266	8.881	2.0174	3.5354	4.3886	1.7802	0.5865	74.1084	16.5262	1.8806	2.8988	6.73	3.1686	5.7665	3.5475
ABCA13	154664	2.5173	10.697	8.6505	33.2596	2.0174	1.0954	19.3666	1.6728	22.5856	0.9203	83.3333	165.9443	3.9783	6.4661	3.7282	4.5497	2.1263	0.3409	1.3655	6.3886	8.8646	2.4865	0.5747	15.996	12.945	7.722	1.2396	5.2339	1.0527	8.2488	15.6495	3.8653	10.1727	3.829	4.7801	8.2326	2.847	3.6062	5.5195	1.8563	78.7479	1.6849	6.5639	0	3.9331	0.3836	1.2949	1.7762	3.5305	0	7.1813	6.2305	15.2493	16.2112	7.7771	1.8806	6.16	3.7389	0.9506	44.7587	7.4892
ABCA17P	650655	80.1343	23.1194	47.4048	35.8682	23.2001	57.6906	34.2949	55.8715	20.7344	18.7131	29.9059	40.6192	22.7848	53.8839	16.9463	54.5962	55.9936	108.7346	47.3373	32.6945	26.9349	19.8923	182.1839	55.986	10.356	37.557	31.3008	86.6866	51.2326	35.9413	86.072	80.0663	35.3366	39.566	45.4111	43.9072	50.7711	95.5644	98.2476	61.7207	60.495	112.8896	66.0495	78.4884	39.823	53.7016	88.0544	146.5364	49.9307	64.0301	80.9894	36.4931	29.912	38.9069	8.1011	90.268	36.5975	28.4155	102.3447	53.8203	57.5483
TGD	19	2592.4061	3304.2857	2607.2422	1358.7389	2677.0748	829.9188	2238.8541	4812.285	4685.9558	3776.3111	2603.8071	4778.1548	1525.4973	3559.3461	1732.2386	4217.963	3130.6742	1954.8155	387.3464	1305.8963	1205.5677	2353.4894	566.6667	2547.3032	3054.6278	2076.5111	1730.8437	1964.3309	5412.7695	2988.395	3158.0543	2832.1369	2885.2684	3386.7135	2600.3681	2875.906	2195.4543	1205.9034	1268.9389	924.8829	3076.8926	1771.2721	2443.8323	1855.1357	3311.1799	1690.817	2836.7325	393.8721	2220.6531	1908.651	913.9996	2801.433	3996.9736	657.2487	1966.2767	2157.3935	1890.3669	2812.7346	1346.9582	1040.983	810.406
ABCA2	20	3221.3132	4952.0359	5370.5882	3608.339	6293.2795	8620.356	9954.8114	3324.8578	5476.4646	19231.5362	6297.7151	3069.7214	7600.7233	8942.5716	12951.7031	1712.3358	3567.9986	5405.3686	10678.6527	5520.1052	7841.4593	3721.0941	5312.6437	2498.0422	21897.3648	5948.4029	6120.3998	4763.1821	4260.7246	4685.9154	4213.8758	9975.704	5942.4441	4103.3823	6928.7763	6832.6071	3495.1364	3263.6134	8753.4152	3138.012	9130.0578	6338.6689	4389.6265	3883.7209	6496.5585	16998.8493	23322.3265	4814.3872	3021.561	13319.8333	4372.6312	8094.7931	7808.2111	7750.8106	3049.5787	8048.519	2866.564	4295.9695	3154.943	3071.6002	2963.7367
ABCA3	21	3533.8787	2773.637	4122.4913	5026.4365	2985.2478	6596.0749	4075.0454	7617.5979	3287.8782	6310.6066	4384.4086	3084.0867	3384.4485	2926.5422	3658.7019	7964.0161	3576.5039	6410.5667	6065.0888	4402.1045	5131.6059	5493.9909	3634.4828	4471.2155	4600.2774	4272.3763	5259.4716	5269.2354	4593.7363	7375.3232	4052.1648	5829.376	4943.3811	3993.6184	4450.7648	5272.5279	6017.0819	5888.2077	5563.6815	3967.7614	3525.4007	7649.1154	3325.4498	4682.655	5156.3422	3704.6414	4441.1352	5129.6625	4446.8541	6481.5751	5005.386	5878.5047	4602.346	5399.2589	2987.0382	6070.1457	4565.2686	4595.0796	5827.9468	5126.107	6331.8881
STGD1	24	1.6782	7.5914	0.692	4.8911	2.5218	4.0164	2.8243	6.0221	12.2185	2.4542	5.7124	4.9536	1.4467	1.2932	1.6946	11.9946	3.1895	3.0677	1.8207	4.8854	7.5009	3.7298	5.1724	14.663	8.1368	5.265	4.3387	11.7763	4.5618	17.0868	5.7381	5.5218	0.5354	8.9343	5.7361	3.2016	6.6429	3.2456	16.0066	5.1047	7.8226	3.7911	0.8205	3.3915	3.9331	2.6851	6.4746	3.9964	7.5653	3.9282	20.7461	6.6756	2.346	8.8004	4.8607	3.7612	18.8423	1.8694	4.1191	2.4713	8.2775
HSA275973	23461	42.7942	300.207	40.1384	16.3037	40.348	58.4208	110.5507	10.0368	331.0094	35.2788	404.5699	469.5975	335.2622	40.9518	114.8958	11.581	57.0568	22.4968	611.2881	76.2871	336.8565	10.3605	37.931	30.659	232.6399	63.1801	176.0285	176.9715	19.6508	127.8566	27.1257	103.2579	118.7472	103.3823	21.5105	79.5819	99.1696	75.3696	133.0206	237.6016	540.2833	40.4381	34.4606	109.4961	48.1809	117.7599	123.8804	246.0036	48.4176	31.8186	110.5127	20.4717	24.6334	191.2923	707.7122	29.7132	18.1176	100.9497	19.6451	7.6886	7.8833
ABCA6	23460	27.2708	10.697	17.9931	12.7169	17.6523	15.7006	85.1321	2.3419	7.7754	59.5138	17.4731	1429.1022	45.9313	137.0806	16.6074	11.1674	36.1478	9.5441	5.9172	18.4141	9.8875	12.8471	15.5172	5.6653	148.6824	16.497	19.5243	36.3102	49.478	11.1948	13.5629	2.2087	57.8236	29.9936	160.1338	20.5815	8.0664	3.6062	12.143	9.2813	7.3011	12.6369	39.3836	5.3295	23.1072	44.112	45.3221	1.3321	2.5218	61.6732	5.1865	11.571	25.2199	15.2849	31.1082	30.4654	2.1741	85.6203	0	3.0205	0.7883
ABCA7	10347	29.3686	312.2843	111.0727	44.02	43.8785	62.0721	53.258	218.4677	29.2503	83.442	232.1909	546.8731	359.132	140.0981	97.2716	43.0152	171.1704	82.8291	272.6445	41.3378	185.4756	61.7489	213.7931	69.9825	215.2566	46.332	134.1907	39.5814	367.7516	84.8449	162.7543	131.4191	104.4037	202.2974	206.0229	82.3261	167.0225	61.3054	114.8061	141.076	480.3098	144.0607	152.2011	99.3217	211.8977	110.4718	132.5132	161.6341	118.0179	162.2358	223.4191	174.0098	69.7947	158.4067	18.7946	103.0559	293.8672	85.2464	23.7643	320.4503	608.1987
ABCA8	10351	460.6671	483.4369	906.5744	225.9695	900.7691	633.5007	560.8231	262.9642	336.1929	627.6555	401.8817	320.9907	1212.6582	674.1953	931.3676	363.9748	188.5355	190.882	406.9185	521.2326	553.3583	606.7136	352.2989	154.628	1865.927	425.7634	772.9139	1513.5804	974.8224	248.6428	92.3318	426.2838	639.2719	155.7116	792.065	756.9425	513.4045	302.1998	417.8281	54.2957	911.0762	484.8357	684.6997	502.907	447.3943	1539.7008	1045.8617	179.3961	55.9829	572.7355	242.9683	1177.5701	526.0997	456.2297	114.3876	704.0903	492.4359	307.7096	224.3346	291.3434	252.6606
ABCA9	10350	22.2362	63.147	23.1834	19.8905	46.9046	33.2268	60.117	30.1104	47.7631	92.0316	42.3387	82.2291	26.7631	63.7985	46.7717	105.47	58.12	92.3732	54.6199	26.6817	100.9206	17.4057	24.7126	39.6568	131.669	259.7403	68.49	323.848	71.2343	64.5175	26.6041	43.0701	26.7702	95.7243	62.1415	26.0699	87.7817	15.5067	43.6043	38.9815	38.5917	56.4448	24.6147	18.8953	46.706	36.4404	71.2205	24.4227	20.174	47.9244	35.1087	35.603	29.912	88.0037	61.8924	33.4744	35.8728	14.2077	33.9037	13.1805	6.7008
ABCB10	23456	193.8326	249.8275	178.8927	320.8572	162.4007	256.6864	301.7954	293.4092	256.2175	178.5413	324.9328	227.3684	336.7089	215.1045	228.0969	303.1744	315.7615	343.9284	245.3345	196.5427	188.8851	169.4985	228.1609	272.9318	235.2288	400.1404	284.8067	261.0411	222.4757	333.4878	272.8221	281.0602	315.8881	322.2719	328.3939	254.2961	293.7129	372.5207	301.918	404.6653	221.1198	304.5493	409.8352	480.1357	266.9617	351.3617	233.0851	353.9076	287.4795	204.6606	356.2737	213.6182	139.0029	182.0287	350.9397	263.6577	184.7993	181.7094	280.7351	408.3202	229.4048
PFIC2	8647	2.5173	2.0704	7.6125	0	0.5044	0.3651	0.4035	0	20.7344	0	7.0565	0.9907	0	0.8621	0.6779	0	0	0.3409	0.4552	0.7516	1.7047	0	0	0	3.3287	0.351	0	0	1.7545	0.2946	1.5649	0	1.6062	0	1.434	1.3721	0.4745	0	0	0.9281	4.1721	0	0.4102	0	0	1.1507	0	0	0	0	0	0	0	0.4632	0	0	0	1.1217	0	0	0
ABCB1	5243	246.2765	800.8972	321.1073	501.5024	624.3853	856.9603	1090.9824	943.1248	1090.0353	360.4571	535.2823	683.5913	679.2043	677.2128	1355.7024	2104.0223	2197.218	567.8739	489.3036	629.0868	451.7559	492.7476	640.2299	356.9108	567.73	897.8589	658.5574	627.0874	724.625	1004.2931	196.1398	992.8216	224.3341	351.6273	276.2906	258.8698	751.1269	538.4061	1110.5285	658.9732	488.1324	881.2131	299.0689	529.0698	807.7679	693.901	583.1445	449.3783	454.4194	739.6852	603.2316	323.0975	508.5044	661.8805	464.6792	855.6653	437.7208	417.2587	779.4677	451.4313	437.9188
ABCB4	5244	14.6843	47.619	59.8616	36.1943	24.2088	26.6545	77.0627	22.4155	83.678	28.8366	76.9489	60.9288	76.311	53.4528	136.9259	115.8102	93.9134	22.1559	10.4688	20.6689	15.6836	51.3883	50.5747	31.6588	53.6292	34.398	36.5693	31.7306	19.2999	32.7007	14.6062	44.1745	9.1019	22.9738	24.8566	27.442	18.5053	18.3916	26.4937	15.7782	21.9034	53.4962	13.9483	8.2364	46.2144	28.0015	28.4882	15.0977	31.2697	42.4249	26.7305	32.9328	73.3138	26.8643	86.1957	21.4386	63.7739	17.5727	25.0317	40.6398	64.2491
ABCB5	340273	0.4196	0	0	0	0	0	0	0	0.7405	0.9203	0	1.9814	0.3617	0	0.6779	0.4136	0	0	1.3655	0	0.6819	0	1.1494	0.6665	0.3699	0.351	0	0	0.3509	0.2946	0	0.5522	0	0	3.8241	0	0	0	1.6559	0.4641	1.5645	0	0	0	0	0	0	0	0	0	0	0	0.5865	0	0.324	0	0.7247	0	0	0	0
ABCB6	10058	735.687	789.9206	714.5882	676.0565	962.1637	949.948	654.4967	1050.1907	347.3636	863.3791	444.3784	887.4799	982.6655	719.0052	517.4242	1087.5566	1037.7	974.9229	817.2189	868.726	662.431	590.8661	1451.9483	1001.6962	555.1105	496.7743	944.926	926.6795	996.4839	771.4232	958.7533	998.9895	1054.2899	797.8558	659.0679	752.872	547.1317	992.5135	952.9516	687.9031	858.8836	1064.1407	944.4425	1333.5756	1010.6539	1009.8197	936.2598	697.1359	1351.6227	1313.8821	915.4638	1245.4562	880.1114	704.7244	714.569	1188.9572	502.9586	770.848	1279.1857	908.4341	1397.8124
ABCB7	22	480.8055	489.648	457.7855	506.7196	391.88	457.8731	410.7323	416.8618	387.2884	494.2097	518.1452	414.613	520.0723	448.314	527.0293	497.9837	547.5326	427.0984	161.584	314.5434	278.2134	440.9449	364.9425	438.2238	362.4595	597.7536	302.4715	264.3123	497.9384	368.5452	330.7251	264.4948	314.8173	402.0421	521.5105	359.4905	617.3191	486.8374	390.7824	428.3326	397.3898	373.631	244.9165	349.3217	478.8594	365.1707	295.6728	261.5453	375.7408	323.6859	399.7606	371.1615	353.6657	242.2418	334.0894	332.111	291.3307	471.4724	402.4081	572.2524	492.3138
ABCB8	11194	782.0432	1029.3306	769.5502	504.4371	803.9339	602.8298	525.3177	500.8364	1043.7532	606.1815	942.2043	1214.613	1203.6166	497.4561	731.7404	385.896	537.964	631.274	1091.9436	726.7944	812.1377	625.3626	683.908	722.486	594.3597	832.5728	840.7841	729.1486	666.3742	706.7466	1357.8508	797.9017	831.4817	824.5054	769.1205	1105.9136	606.8802	692.7515	799.7792	656.1888	1444.5799	852.1483	822.1319	826.5504	755.1622	751.0549	958.6706	694.0497	816.0383	1095.5826	692.5992	797.9528	936.6569	1116.2575	652.3007	619.0879	889.211	651.6862	770.5957	1005.5605	1267.2448
ABCB9	23457	229.205	198.2678	137.6886	143.8542	198.2247	164.8489	132.2534	200.1271	162.5759	453.7771	340.2755	226.9276	256.8427	202.4871	139.4476	137.7314	123.3348	153.8679	728.2112	198.3841	406.0825	100.8786	203.6034	169.7142	232.7656	158.3047	247.2302	160.4062	145.0513	247.4114	156.2233	273.7051	195.508	196.9049	68.4847	197.4271	155.9241	191.7923	181.057	253.3845	492.8469	221.6428	123.89	235.3876	113.7119	182.5316	290.8903	233.4591	119.9193	198.3048	181.7594	121.5843	143.8827	1253.2237	50.6935	220.6676	65.419	143.6551	185.865	235.2166	495.1557
ABCC10	89845	250.0524	360.9386	287.1972	335.5305	174.5051	263.2588	354.2465	249.2472	299.9078	288.3657	285.6183	634.5511	457.1429	312.0955	409.0832	315.1691	339.5056	291.095	423.3045	245.7723	324.5823	329.051	129.8851	274.9313	371.706	387.1534	322.3057	226.3665	409.1587	382.0968	428.2733	467.6974	524.1601	491.3848	498.088	436.3282	380.0712	336.4587	327.8598	371.2525	239.8941	307.9191	351.1701	412.7907	445.9194	388.5692	335.8153	374.3339	330.3493	569.9858	498.3044	465.0645	314.3695	399.2589	484.1218	166.9958	436.9961	220.9676	337.7693	350.6556	314.5447
EWWD	85320	35.2423	30.7108	6.9204	6.5215	22.6958	14.6052	12.5076	14.7206	48.1334	8.2828	26.8817	8.9164	19.8915	16.8118	11.8624	9.0994	30.8319	5.7946	25.0341	30.0639	16.0245	32.7393	2.8736	10.9973	14.7943	13.689	19.2144	52.6662	34.389	18.8544	20.8659	20.9829	17.1329	3.829	12.9063	12.8063	7.5919	14.4248	22.6301	6.4969	22.4249	13.4794	10.6664	7.2674	13.766	18.7956	9.0644	3.1083	9.5827	7.4636	15.5595	7.5656	7.0381	12.0426	12.3137	12.0357	14.8564	10.4689	8.5551	6.5902	4.3358
ABCC12	94160	0	1.0352	1.0381	0.3261	3.0261	1.8257	2.0173	0	6.2944	0	3.6962	0.4954	0.7233	0	1.6946	0	0	1.7043	105.1434	6.7644	61.7116	0	0.5747	1.333	15.9038	8.775	24.4828	2.617	1.0527	10.0164	6.7814	2.2087	11.7789	5.1053	0	8.69	8.5409	4.6881	3.3117	12.9938	11.4732	0.8425	2.0512	7.2674	0.9833	0	0.8633	29.3073	4.5392	1.1785	17.1554	0	0.5865	31.9592	11.6656	0	3.2612	3.7389	0.9506	0	1.5767
ABCC13	150000	0.4196	0	2.4221	5.2172	0	0	6.052	0	0	0	0.336	0	0.3617	0.4311	0	0.4136	0.3544	0	0.9103	0	0	0.4144	3.4483	0.3333	0.7397	0	0	0.9814	0	0	4.1732	0	1.6062	7.6579	0	0.4574	0	0	0	5.1047	0	0	2.0512	0	4.4248	0	5.1797	0	0	0	0	0	0	0	0	0	0	0	0	0.5492	1.1825
ABCC1	4363	343.6123	456.1767	288.5813	428.4617	206.2792	343.5874	352.6326	285.0452	398.7663	349.1065	280.2419	343.2817	797.1067	366.8416	454.1603	740.3578	354.0356	331.3166	390.9877	251.4092	408.4555	434.3141	294.8276	360.5765	773.0005	591.4356	279.8481	378.804	362.137	565.3383	221.1789	432.3578	628.5638	272.4952	405.8317	367.2658	586.9514	349.441	262.7294	410.234	304.0397	495.7877	228.917	257.7519	483.2842	328.3468	412.647	278.4192	374.2277	359.04	565.7291	503.3378	487.9765	269.5692	317.5632	255.3832	397.4998	292.0063	248.0989	479.4398	240.4415
ABCC2	1244	3.776	4.1408	1.7301	6.1954	0	5.1118	8.8763	7.3603	2.5918	1.2271	1.6801	6.935	1.8083	10.3457	7.7953	18.6123	6.379	6.8172	3.1862	1.879	0.3409	1.6577	0.5747	12.9968	5.9177	4.914	3.7189	3.9254	5.2636	3.8298	4.1732	6.074	5.354	11.4869	9.0822	3.2016	2.847	1.4425	5.5195	6.4969	1.043	5.0548	6.9742	6.2984	7.3746	5.7537	4.748	3.9964	6.5566	10.2134	14.7616	11.571	5.8651	1.8527	6.4809	1.8806	12.6823	3.7389	3.4854	1.0984	0.7883
ABCC3	8714	2.5173	499.3099	6.2284	9.4562	62.0351	0.3651	6.859	13.0478	45.9118	144.1828	435.8199	15.356	1856.4195	87.9385	44.7382	47.9785	3.1895	1.7043	0.9103	1.1274	39.5499	41.4422	32.1839	1.9995	256.6805	4.914	4.0288	85.3781	17.5454	4.419	1.5649	39.2049	6.9602	11.4869	2.3901	1.3721	139.5018	4.3274	2.7598	26.4517	146.0225	17.2704	6.9742	4.3605	7.3746	1.1507	55.2498	15.9858	12.1044	30.6402	2.3938	20.4717	79.7654	86.151	616.9799	3.7612	15.5811	11.5905	3.8023	30.2053	27.9858
ABCC4	10257	390.1825	581.7805	661.5917	353.4646	318.2449	512.2775	428.0815	994.3125	1569.1473	358.9232	660.6183	462.6625	946.8354	520.734	784.6128	543.0669	205.5462	466.6383	61.4474	365.2762	301.3979	421.0526	208.6207	358.577	609.154	315.5493	691.0979	1254.502	810.5974	400.6567	464.7887	525.6764	336.2334	417.9962	496.1759	432.2119	399.5255	316.264	272.6646	276.5831	476.6592	623.4204	479.9872	473.8372	417.4041	584.1964	319.8446	654.0853	230.9923	161.843	157.5903	335.1135	414.0762	135.711	288.7233	505.5007	752.6044	448.2913	473.0672	426.7179	158.4549
ABCC5	10057	538.7036	716.011	777.8547	726.4937	418.6105	1103.4231	1034.9001	765.1388	474.6689	894.5471	669.0188	962.4768	573.9602	775.066	1121.8438	1009.2028	1272.9689	1499.787	1763.7688	718.5269	1078.418	374.6374	849.4253	1340.3316	848.4512	552.8256	945.8433	682.3706	959.0315	553.8489	715.7016	1375.4832	1767.9026	1220.8041	1187.8585	1165.3714	1151.1269	1203.7505	1146.4054	1254.8335	812.511	857.203	1111.7652	1767.4419	1153.3923	1462.9843	1082.1193	1441.3854	977.9347	1644.356	1235.9864	1095.2381	797.654	665.5859	1356.7725	436.2953	785.5784	544.3805	923.6375	679.3437	611.352
ABCC6P1	653190	5.4542	13.8026	16.263	2.9347	2.5218	1.0954	8.4729	2.0074	5.5538	2.4542	6.0484	9.4118	5.0633	16.3807	0.6779	11.581	4.9615	10.9075	4.0965	3.3822	12.2741	7.4596	2.2989	10.9973	5.9177	8.073	6.5081	2.9441	7.72	8.5434	21.9092	6.6262	42.2969	11.4869	18.6424	19.2094	0	9.0155	8.2793	1.3922	2.086	5.0548	3.6922	8.2364	8.3579	13.4254	8.6328	5.7726	7.5653	13.356	9.9741	15.1313	4.1056	6.0213	5.1847	5.2656	10.1458	9.3472	10.4563	5.4919	5.5183
ABCC6P2	730013	31.0468	34.1615	30.4498	11.0865	16.6436	6.2072	17.3492	8.6986	14.44	12.5777	11.4247	29.7214	11.2116	39.2275	3.7282	32.675	10.2773	14.9979	8.6482	46.599	26.253	43.5143	14.3678	29.6593	15.9038	22.464	34.3999	23.5526	36.4944	9.7218	33.3855	41.9658	16.0621	16.5922	24.8566	38.8762	3.796	10.458	13.2469	6.4969	34.9411	7.1609	45.127	37.3062	24.5821	21.4806	12.0859	7.1048	55.9829	14.5344	21.544	57.4099	23.4604	41.686	5.1847	30.0893	40.5834	24.6766	23.7643	24.1642	24.0441
PXE	368	28.1099	33.4714	141.8685	12.7169	65.0612	17.8914	37.1192	22.4155	21.8451	20.247	25.5376	34.6749	18.8065	108.6299	28.4698	34.3294	69.8148	18.0656	22.7583	46.599	35.1176	53.8748	14.9425	22.661	75.4508	34.749	47.726	36.9645	93.3415	40.6549	61.0329	87.2446	74.9565	68.9215	54.9713	53.0546	17.5563	20.1947	35.8769	50.5832	76.1403	23.5889	117.3302	103.6822	43.7561	45.2628	31.078	10.6572	60.522	42.032	21.145	222.5189	34.0176	53.2654	4.5366	75.9756	47.4681	31.0327	31.6857	29.1069	28.7741
ABCC8	6833	290.3293	47.9641	240.1384	108.9088	191.1487	598.8133	307.0405	1632.6531	244.3693	1450.7247	340.7258	142.1672	456.7812	244.4174	88.1207	252.3007	82.9273	772.0494	749.2035	2815.4829	411.1831	198.0937	337.931	845.1221	423.4859	89.5051	571.1629	2331.0511	276.1646	111.6536	956.7032	2113.7493	1125.4183	310.7849	502.8681	782.0977	242.4674	1183.1951	1235.8217	2092.008	141.3289	646.1668	1295.9654	872.093	220.7473	812.4281	1316.931	465.3641	131.131	2337.2953	823.858	629.7285	896.7742	250.1158	804.6014	797.7433	8.6964	121.1396	594.1065	564.0146	659.4403
ABCC9	10060	963.2893	247.412	429.7578	566.3912	135.6702	158.4665	238.4507	693.8776	380.2535	94.179	1085.6855	154.5511	258.5895	456.5044	211.8285	429.3248	1077.3456	184.4056	262.1757	373.168	482.1002	300.4559	66.6667	126.635	579.1956	1149.8771	350.8174	756.6266	1231.687	516.1401	1278.5603	441.7449	397.2694	376.5156	465.5832	354.9169	299.4069	203.7505	580.6541	114.6242	1109.7711	1107.8349	569.0105	243.7016	403.1465	480.2455	247.7609	236.6785	251.1663	96.2416	149.611	582.5545	258.651	112.5521	40.8296	251.9981	195.6699	619.5319	264.8923	44.7587	24.0441
