Composite.Element.REF	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
MYC|c-Myc	0.8074312045	-0.860064043	0.2122272405	-0.7945657395	0.060303068	-0.107611138	-0.4709552135	1.2159191425	2.046981607	0.241912798	0.8709346875	0.0386258154999999	0.378076741000001	0.2277179545	-0.148989946	-0.0269920520000001	-0.3945195045	0.246245954	0.0825601015	0.2119652705	0.0977136954999999	0.00122471400000013	-0.4182009535	0.2067662685	-0.715011478	0.721781248	-0.4961724135	-0.628855576	-0.1906572365	-0.0813552685	0.0069874499999999	-0.201699821	-0.447778896	-0.0206037714999998	-0.647246863	0.349985387	-0.107214151	0.158587903	-0.0600425239999999	0.170107284	-0.019700209	-0.106007687	0.126204716	-0.0485640489999999	0.004103313	0.111367998	0.0210441180000001	0.058251863	0.184320032	0.080157392	0.0345353180000001	0.181795494	0.755216409	-0.0748420555	-0.4137645175	0.107210831	-0.128953842	0.078444416	0.00396805700000002	-0.0212941330000002	-0.246695961
BIRC2 |cIAP	0.10092137	0.0917079924999997	-0.012366656	-0.130144213	-0.0367309105	0.1117280255	-0.111835434	-0.207746591	0.4179988445	0.000115374499999876	-0.187059968	-0.0419847640000002	-0.032042317499999	0.0028086659999999	-0.1287773235	-0.2013825405	0.127291557	0.0443821474999997	-0.19972476	-0.0683773009999999	-0.0801136360000002	0.1761861905	-0.00623520299999997	-0.063258288	-0.2636347105	0.00882947449999993	0.404291892	-0.1112613985	-0.019939436	-0.0185606610000001	-0.0373692265000001	0.3086829085	0.1759523765	0.00412622000000007	-0.2308763305	0.0724987639999999	-0.061228953	-0.039615217	0.086269896	-0.019116834	0.021714512	-0.099055017	-0.11729505	0.0559127800000001	-0.078571791	-0.0213569819999999	0.065853726	0.105686034	-0.0666417489999999	-0.06035202	0.2044670395	0.3163958625	0.1113624475	0.193303883	0.0650687210000001	0.151177865	-0.0390795769999999	-0.051521573	0.036060809	-0.0647127690000002	0.1456457805
EEF2|eEF2	-0.659474395	-0.1656871395	0.024144875	0.0774300930000001	-0.0971843705	-0.1537101335	0.519409336	-0.018007397	-0.1034781585	0.3552208875	1.111911852	0.0790225089999999	1.1218712405	-0.0705777370000001	-0.2429342095	0.00182373149999998	-0.224897285	0.4053836515	0.030174634	0.163479906	-0.0326904100000001	0.4064992325	0.063488784	-0.088029437	0.0815076195	0.00970802449999997	-0.117572205	-0.1046159275	-0.257733373	-0.00398431900000001	-0.0205609415000001	-0.1998877185	0.0159452275000002	0.739886579	0.0202725425	-0.741631773	-0.062752808	-0.015616773	0.114811714	-0.083533233	-0.044348357	-0.083813	0.067962237	-0.0137646329999999	-0.152289989	0.443343481	-0.01848735	-0.051628569	-0.0426803879999999	-0.089395886	-0.2442847945	-0.1497303595	0.1563105235	-0.188782948	-0.079251992	0.112590489	0.0382755610000001	-0.047985078	0.097692463	0.0111538889999998	0.2457698875
EEF2K|eEF2K	-0.5669748265	-0.0760383280000003	0.3681202495	-0.4023169535	-0.28226834	-0.169373126	0.0275593985	0.00121590849999997	0.202177536	0.0913143059999999	0.0871124114999999	-0.2337505675	0.441162349000001	0.1723252775	-0.631536988	-0.07011847	-0.2358433835	0.0570385169999997	-0.0768123575	0.2368335045	-0.0705474585	0.54749117	0.0803874334999999	-0.3118679195	0.220094758	-0.0411891610000001	0.1504900295	0.0593214959999999	-0.1107335345	0.2848925265	0.0404256039999999	0.0287799050000001	0.430171844	0.5078849635	-0.445490613	-0.709373456	-0.248363567	0.00994240100000002	-0.031146106	0.1694296	0.019242742	-0.171460797	-0.091202157	0.0388196680000001	0.052190686	-0.561597043	-0.157648326	-0.101778771	0.0602829730000001	0.552941837	0.206708623	-0.202091122	0.389239187	-0.3379405295	0.1204977435	0.0285383929999998	-0.00384959299999993	0.032477313	0.277402118	0.108700475	-0.0703211720000001
EIF4E|eIF4E	0.068511489	0.0911236964999997	-0.209619533	0.264799793	0.0269708465	0.1416602975	0.045282982	-0.059521391	0.2868711775	0.1634599895	0.174911676	0.128974141	-0.051400699499999	0.079531862	-0.1462765455	-0.2024427255	0.043571618	-0.1019526345	-0.09894118	-0.159379646	-0.0769903270000001	0.00353708950000009	-0.063781942	0.069451448	-0.0269156035	-0.0215248125	-0.115880493	-0.0825168075	0	-0.091920897	-0.00539556250000006	-0.0274784554999998	-0.1121052145	-0.137692668	-0.1727570045	0.150529125	-0.027766986	0.078827409	0.037934593	-0.031280835	-0.030268863	-0.090297416	-0.056615946	-0.185328468	-0.144128264	0.360062066	0.00529014400000005	0.029086546	-0.098979847	-0.066762458	0.1316922785	-0.1481385505	0.1770169285	0.043214391	0.083246684	0.00309361699999999	-0.046323296	-0.095159543	-0.039534033	-0.0340648170000002	0.1279584785
EIF4G1|eIF4G	-0.843388335	-0.0358334235000002	-0.025294685	-0.896834049	-0.00338118050000003	-0.7499754335	0.248626153	0.055065426	0.3756399945	-0.0531562875000001	0.170993778	-0.0581181170000001	0.068428396500001	-0.123169996	-0.0930848975	-0.0747954185	0.106201459	0.0579425534999998	0.000677777000000004	-0.273741462	0.085109075	0.2071998975	0.111673241	-0.198658607	-0.0086956185	-0.0632861685000001	0.200784774	-0.2816574785	0.070859943	-0.086014418	-0.2406545145	0.1378554285	0.2546763465	0.355407591	-0.3609257265	-0.35767983	0.061061955	-0.194561066	0.019705504	0.043471491	-0.03135356	-0.090035744	-0.070952612	-0.00435065499999987	-0.037400519	-1.180853938	-0.559275281	-0.335798735	0.016578748	-0.05832021	0.1503363885	-0.0394168705000002	0.00499889649999996	-0.574422201	-0.358944852	-0.753197329	-0.172040346	-0.129013032	0.169756692	0.00195118099999979	0.1659663995
FRAP1|mTOR	0.225940497	0.1978507335	0.227108093	0.242917615	-0.0611274684999999	-0.0526107954999999	-0.164313623	-0.60266925	0.2766503095	0.2694211945	-0.334513206	0	0.433994289500001	-0.278258969	-0.1552301985	-0.00891923750000012	0.1584157	0.0952232414999996	-0.266019139	-0.158110862	0.068185608	0.3560875005	-0.0986421389999999	-0.524591475	0.2642824775	-0.1742799525	0.534792994	-0.1546741415	0.046068383	0.131060154	-0.0286314295	0.4536703755	0.1268149295	-0.114948585	-0.2083216235	0.0226132259999998	0.078439915	-0.496323301	0.2483315	0.015043845	0.070201121	-0.017315592	0.0649565940000001	0.0213525550000001	0.113048098	-0.244335299	-0.0397670529999999	0.170655123	0.253505604	0.387185015	0.1089680455	-0.2605940895	-0.1426338435	0.322973208	0.031328177	0.10245864	0.207282608	-0.115708532	0.200829508	-0.0383143480000001	0.1969988425
FRAP1|mTOR_pS2448	0.8434188425	0.485792597	-0.00387325049999998	0.0203709285000001	0.253025367	0.185777484	0.0756315625	-0.0394889865	0.229641901	0.494278182	-0.1196777815	0.5470907635	0.417869968000001	-0.1110002365	0.383110402	0.107777689	0.1665964485	0.161275747	0.0267947315	0.1258104535	0.6606780445	0.213487687	-0.2285348125	-0.1468726525	0.113399663	-0.179866978	-0.2110088635	-0.0197104160000001	0.1615994745	0.0123984525	-0.110626255	0.0499213440000001	-0.128056719	-0.3051953125	0.250656909	-0.547986458	-0.030945028	-0.098338214	-0.083454276	-0.1032307	0.047448825	0.383011328	-0.00395715399999996	-0.07604293	-0.106953254	0.025877417	-0.167669403	0.122531234	0.126025007	-0.125607297	-0.103355983	-0.180974157	-0.197402392	0.0171030245	-0.1936938895	-0.336222702	0.374987771	0.147545186	0.071505206	-0.0026339600000002	0.0487784389999999
CDKN1A|p21	-0.702807782	-0.1496415435	0.035681877	-0.0618680969999999	-0.0112942535	-0.0917032875	-0.179429286	0.246865117	0.0481086545	-0.0296359775	0.184824195	-0.199546624	-0.143955025499999	-0.102269535	-0.0133739865	0.0642474184999999	0.19955469	-0.0855340375000002	0.174249456	-0.159824517	-0.0928426550000001	-0.0734358024999999	0.069392505	0.070682784	-0.2115288325	0.0820178155	0.0416398000000001	0.0149895225	-0.08312824	-0.138162364	-0.1941092565	0.0266208815000001	0.0253563095000002	-0.138921866	-0.0646691535	1.081467995	-0.440860349	0.184267529	0.084783321	-0.401451367	-0.462351908	-0.047803071	-0.00238234899999995	-0.0512278929999999	0.118884251	-1.19477082	-1.566592622	0.636230823	1.124888661	0.019205777	0.0355268525000001	0.0470376324999999	-0.1059268515	-0.182325593	-0.00299920300000001	-0.819464547	0.460522299	0.506260184	-1.238148253	0.217464454	0.2573996955
CDKN1B|p27	-0.425126701	0.0034703254999997	-0.491494366	0.0825204000000001	-0.0438131895	0.0432275115	-0.377990202	-0.00332739999999998	-0.3647130985	0.4900593485	-0.167165921	0.0765363189999999	0.110268093500001	0.473528494	1.1415191055	-0.0439252295000001	-0.235320587	-0.3432123745	-0.089719902	0.575411192	0.169789371	-0.1059103965	-0.283212091	0.307836143	0.0345744915	0.1203712855	0.278896691	-0.1479559845	0.113838102	0.327317492	0.0721953924999999	-0.2524584055	0.3003577515	0.0574335680000002	-0.0690316685	0.415010315	0.005196169	-0.198802673	0.154257612	0.163356829	0.00684868799999999	0.0192331509999999	0.00557439100000001	-0.106871826	0.221775867	0.149664933	-0.032890146	-0.105371981	0.050674806	-0.0239699270000001	0.2612233515	0.8570890055	-0.1129926905	-0.11528289	0.51697966	0.222323868	-0.047384995	0.115169876	-0.252951651	0.138499535	0.6939261315
CDKN1B|p27_pT157	-0.0333978265000003	-0.148103832	-0.0712658154999999	-0.1031933535	-0.10716201	-0.0466071439999999	0.0142813985	0.0139539665	-0.144842946	-0.035892253	0.0150998825000001	0.0118090264999999	0.066886217000001	0.0800103625	0.064358709	0.017076573	0.0153721665000001	-0.250563718	0.0438743405	-0.0574777525	-0.0160510115	-0.0448122599999999	0.00403012150000001	-0.0153669184999999	0.0393653430000001	0	-0.0955680974999999	0.00376938299999996	-0.0817523244999999	-0.1413435805	-0.017568664	-0.0788450029999999	-0.0635382399999998	-0.0593182644999998	0.067729464	0.152848089	0.098314117	-0.082043676	-0.03916265	0	-0.072606117	0.224893435	-0.081477536	0.12782903	-0.057312137	0.174390137	0.068849356	-0.100933024	-0.147621966	0.00585228599999998	-0.0826699979999999	-0.162560867	-0.107617048	-0.1206890605	-0.0508430255	0.107073461	0.085939436	-0.070301826	-0.019187373	-0.0480073570000002	-0.071588255
CDKN1B|p27_pT198	0.289192214	-0.0938326845000003	-0.094358641	0.0141725070000001	-0.1690193995	0.00369949550000004	-0.21481014	0.219968337	0.3128522265	0.2534862035	-0.020120229	-0.0479734800000001	-0.066150112499999	0.250952893	-0.0465022464999999	-0.0364490485000001	-0.127421529	-0.2345824465	-0.12618668	0.104778726	-0.0621150600000001	-0.0148663894999999	-0.105501979	0.383131424	-0.00172962850000002	0.0649994875	0.0520964050000001	0.0753144655	-0.0284704139999999	0.012362228	0.1014145905	-0.0448084524999999	0.0617147005000001	0.185994709	0.0115255025	0.276166601	-0.024754662	-0.036172198	0.018988095	0.040191693	-0.00321111899999996	-0.049800887	0.00962360100000004	0.063047084	-0.014075271	0.244765833	0.115942584	0.016512972	0.00792097600000008	-0.057395048	-0.0459597494999999	-0.1937660955	0.0653867335	-0.005650871	0.050670095	0.19500132	0.0179373090000001	0.021616695	-0.062592366	-0.0446632560000002	0.1160162595
MAPK14|p38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182684462	-0.495119733	0.050247885	0.054165561	-0.112296517	-0.046796577	-0.133524293	-0.019179081	-0.326620487	-0.051308687	-0.467353786	-0.282623947	0.17711921	0.0686229300000001	-0.053651559	NA	NA	NA	NA	NA	0.440380962	-0.0602922409999999	-0.092564527	0.413940412	-0.0106489400000002	NA
MAPK14|p38_MAPK	0.710865137	0.3406575075	0.0581212290000001	0.489270259	-0.2511355595	0.2837534845	0.209728212	0.184386311	0.3035520295	0.8797609375	0.166991383	0.328999624	0.555803137500001	0.213021996	-0.9839849465	-0.2604194665	-0.929355349	0.3765660305	0.096899874	-0.187307833	0.333609539	-0.00108971650000012	-0.422794392	0.300056084	-0.0291678444999999	-0.2755744695	0.06900469	-0.1481945915	-0.307722447	0.125701177	-0.2029570375	-0.1611499045	1.2257785895	0.243367908	-0.3152003425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2897922835	0.4679007015	0.6572807925	0.074970274	0.152353769	NA	NA	NA	NA	NA	1.1050193095
MAPK14|p38_pT180_Y182	1.0601632395	-0.341400132	-0.2507498665	-0.0701385225	-0.136984866	-0.246020493	-0.1386563925	0.1458350735	0.520219997	0.89562811	-0.2506358885	-0.0542752015000001	0.250434266000001	0.3365132825	-0.869023442	0.138740129	-1.1907888385	0.648598197	-0.1560341445	-0.1760173965	0.2664140325	-0.133187775	-0.3657974815	0.4639752435	-0.0687463020000001	0.117949456	-0.7213274135	-0.0219311180000001	0.0599292175	0.3792277705	0.0342655499999999	-0.233691936	1.22829624	-0.0985719274999999	-0.080882305	0.270320544	-0.270204353	0.058100157	0.315163903	0.052201512	0.034317332	0.046529576	0.13892551	-0.225018545	0.233803449	0.316357522	0.050473751	0.429774345	0.471047619	0.337850438	0.164213867	0.582689965	0.444669636	0.0548180065	0.1835100775	0.340721595	0.298392663	0.00396304600000003	0.60633134	0.296205446	0.361706229
TP53|p53	-0.407455598000001	-0.2049735075	0.434257654	0.226306632	-0.1186596375	0.2594708115	0.00234361799999994	0.140241086	-0.0835034735000001	-0.2583585665	-0.181691434	-0.244020069	0.432187371500001	0.0590730399999999	0.2058190375	0.0679273164999998	0.105396105	-0.0718512535000003	-0.127767821	0.232398718	-0.0470494780000001	1.6601560505	0.107692486	0.00832669999999991	0.3429721515	0.1758627415	0.099745584	0.1735501195	-0.09390738	-0.056398507	0.1428631245	0.1374543775	-0.1474916745	-0.248051266	-0.0767075105	-0.0877498470000002	-0.014983441	0.36761948	-0.042229103	-0.00201019300000002	0.348437406	-0.0194839469999999	0.0694269740000001	-0.164506849	0.0570466980000001	-0.0349199440000001	0.270027371	0.230115605	0.055572983	-0.212101531	-0.1407647255	-0.00278973350000045	-0.00878815150000012	0.0673240199999999	0.0915932989999999	-0.178159811	-0.0551466349999999	0.331312482	-0.271756869	0.208446102	-0.1196603785
SQSTM1|p62-LCK-ligand	-0.470354241	-0.2988294975	0.295096309	-0.348437988	-0.1044459635	-0.1922907295	-0.039544379	0.224338832	-0.1095549175	0.1403502755	0.039988066	0.106281734	-0.210412312499999	-0.0667516500000001	0.1632993325	-0.1700631795	0.218568812	-0.0418106455000002	0.245670363	-0.206088804	0.246002778	0.0516473875000001	0.175738994	0.007903139	0.2128911705	0.0967807174999999	-0.230101009	-0.00238733650000006	0.00782920199999998	-0.199533009	-0.1989221525	-0.1435700555	0.4084947205	-0.173250583	0.0492853985	-0.273917635	-0.012384356	0.254037336	-0.117105801	0.057322455	0.191169268	-0.133524293	0.0660467360000001	-0.185446302	-0.031414174	-0.440830419	0.123411373	-0.036667702	0.352540309	-0.038259954	-0.4594501305	0.1591395065	-0.3552595695	-0.190653085	-0.070433909	-0.484618801	-0.186369444	0.223676328	-0.109134534	0.25081504	0.1588979435
RPS6KB1|p70S6K	-0.107559208	-0.0453725195000002	0.114922435	-0.395618186	-0.1843074225	-0.1895843405	0.00502187100000007	-0.00827929399999994	-0.0183232155	-0.0886771115	-0.0946135330000001	-0.0343687450000001	0.290948933500001	0.0676603709999999	0.7598940105	-0.1131995365	-0.099135674	-0.0992995505000002	0.059259089	-0.00925074499999995	-0.00652549400000008	0.1809507935	0	-0.166770135	-0.0211366184999999	-0.0621345375	-0.207359957	-0.2684764015	-0.040813533	0.020011347	-0.0705320105	-0.1371768545	0.00855044750000017	0.131861961	-0.2810548365	-0.311611246	0.271531669	-0.230894998	0.160082702	0.115175318	-0.108559533	-0.075566317	-0.144808209	0.230508791	-0.051736069	-1.748935003	-0.261401813	-0.116938153	-0.0632328249999999	0.160960491	0.1690618135	0.0645114444999997	0.0464035564999999	-0.174252802	0.00163185900000007	0.177602841	-0.0376898969999999	-0.166984154	0.143285154	-0.0488857940000002	-0.1656115715
RPS6KB1|p70S6K_pT389	-0.0604414384999998	0.473945277	0.1034491745	-0.5960930315	0.373781859	-0.129178657	-0.8672505085	-1.1825254165	-0.024763282	-0.625174151	-1.6968527965	0.5850723345	-0.893382620999999	-0.3213231835	1.805723732	0.452765734	1.9906181055	-0.920358528	0.9311593375	-0.6977631645	0.6653095895	0.366800179	1.4488407125	-0.4620657945	-0.476975209	-0.313969941	0.6177496875	-0.878481743	0.7266363795	-0.6010989945	-0.850508777	0.0439383380000001	-0.0684128079999999	-0.9556778635	0.196226476	0.767368725	-0.174980378	-0.116571708	-0.094469705	0.80109064	-0.146030269	0.695957269	-0.035408263	0.257240396	0.037640568	-0.296202355	0.135851085	-0.440505841	-0.20619406	0.49044071	-0.150132375	-1.003670256	-1.152293129	0.8423602405	-0.0896640635	-0.71128297	0.00554942000000005	-0.256437572	0.219325492	0.38912218	-1.049214028
RPS6KA1|p90RSK	-0.0531035835000004	0.158114032	-0.3307613025	0.2409677215	-0.166746021	-0.0866757469999999	-0.1845209845	-0.2491912225	-0.036346838	-0.144341893	-0.5890149515	0.4317200895	-0.693677290999999	-0.0136269455000001	0.127894855	0.384004683	0.1667884605	-0.243159337	0.0706492505	-0.1172462145	-0.2350291525	-0.227319895	0.0433151215	0.3363061695	-0.372208707	-0.39696265	0.00447584750000007	0.158056868	0.1562997575	-0.2505429205	-0.282518908	0.0842678750000001	-0.173106031	-0.3771032245	0.114287009	0.437204079	0.193246737	-0.196836435	0.192959877	-0.032636173	-0.14882076	-0.118439438	0.283731036	0.160914865	0	-0.389602083	0.184699116	-0.147722169	0.225487079	0.325839346	0.045082113	-0.0239472210000002	-0.213763247	0.1641569795	0.1136761235	-0.384510764	-0.00602828599999994	0.024001625	0.027995154	-0.0017116070000002	-0.285813875
RPS6KA1|p90RSK_pT359_S363	-0.0111322539999996	-0.0867963635	0.160685335	-0.193272631	-0.0395190284999998	0.0720667875000003	0.0227488340000002	0.149138963	0.4731515385	-0.2180854595	-0.353333679	-0.201411904	-0.0552504584999989	0.311108459	-0.0165038574999998	-0.0208317034999999	-0.235380032	-0.1288412945	0.0253629040000003	0.0987584380000002	-0.0786201519999999	-0.1505102845	-0.142601285	0.196009888	0.1199891015	0.3453874685	-0.201943613	0.3204630265	-0.195128109	0.176278036	0.3605157755	-0.0465388444999997	0.2996408815	0.31652199	0.0138501345000003	0.0878387839999997	-0.138047049	0.151964784	-0.124409968	-0.05825579	0.0919194090000001	-0.0473772579999999	-0.0900159679999999	-0.155547136	-0.0638478149999999	0.0499542230000002	-0.0268589189999999	0.0118620710000001	-0.0178899579999999	-0.240342791	0.0584758585000003	-0.1165318575	-0.0459447364999999	-0.131919315	0.127331245	0.054690185	0.0363959580000001	-0.00414375599999994	0.0187491950000001	0.0543095329999999	0.00998096350000011
